"continent","location","date","population","new_vaccinations","rollingpeoplevaccinated","percentage_vaccinated"
"North America","Greenland","2021-07-28","56494","364","31249","55.313838637731436"
"North America","Greenland","2021-05-12","56494","394","4620","8.177859595709279"
"North America","Greenland","2021-04-23","56494","425","3052","5.402343611710978"
"North America","Greenland","2021-06-16","56494","438","10172","18.00545190639714"
"North America","Greenland","2021-06-10","56494","463","9214","16.3096966049492"
"North America","Greenland","2021-06-18","56494","503","11321","20.039296208446913"
"North America","Greenland","2021-07-21","56494","523","28504","50.45491556625482"
"North America","Greenland","2021-05-26","56494","523","7060","12.496902325910716"
"North America","Greenland","2021-04-20","56494","534","1701","3.0109392147838707"
"North America","Greenland","2021-07-06","56494","599","35767","63.311148086522465"
"North America","Greenland","2021-07-13","56494","629","25867","45.78716323857401"
"North America","Greenland","2021-04-28","56494","633","3791","6.710447127128545"
"North America","Greenland","2021-06-17","56494","646","10818","19.148936170212767"
"North America","Greenland","2021-05-31","56494","682","8046","14.242220412787198"
"North America","Greenland","2021-06-01","56494","704","8751","15.49014054589868"
"North America","Greenland","2021-04-21","56494","725","2426","4.294261337487167"
"North America","Greenland","2021-06-04","56494","728","20974","37.12606648493645"
"North America","Greenland","2021-08-06","56494","746","43336","76.70903104754487"
"North America","Greenland","2021-08-20","56494","766","41246","73.0095231352002"
"North America","Greenland","2021-05-19","56494","780","6537","11.571140298084751"
"North America","Greenland","2021-07-08","56494","790","38267","67.73639678549934"
"North America","Greenland","2021-06-02","56494","831","12152","21.510248875986832"
"North America","Greenland","2021-08-11","56494","893","40434","71.57220235777251"
"North America","Greenland","2021-08-04","56494","924","42473","75.18143519665806"
"North America","Greenland","2021-06-25","56494","958","15303","27.087832336177293"
"North America","Greenland","2021-06-23","56494","1022","13174","23.319290544128577"
"North America","Greenland","2021-07-22","56494","1058","29562","52.327680815661836"
"North America","Greenland","2021-05-18","56494","1137","5757","10.190462704003965"
"North America","Greenland","2021-07-29","56494","1139","32388","57.329981944985306"
"North America","Greenland","2021-06-24","56494","1171","14345","25.392077034729354"
"North America","Greenland","2021-07-23","56494","1174","30736","54.40577760470139"
"North America","Greenland","2021-07-09","56494","1225","39492","69.90476864799801"
"North America","Greenland","2021-06-29","56494","1247","16550","29.29514638722696"
"North America","Greenland","2021-06-03","56494","1424","17974","31.815768046164195"
"North America","Greenland","2021-07-02","56494","1463","27689","49.01228449038836"
"North America","Greenland","2021-06-09","56494","1645","22860","40.464474103444616"
"North America","Greenland","2021-07-07","56494","1710","37477","66.33801819662266"
"North America","Greenland","2021-06-30","56494","2272","20246","35.83743406379439"
"North America","Greenland","2021-07-01","56494","2378","25238","44.67377066591142"
"North America","Greenland","2021-07-30","56494","2780","35168","62.250858498247595"
"North America","Grenada","2022-07-08","125459","55","1159","0.9238077778397724"
"North America","Grenada","2022-07-01","125459","67","1104","0.8799687547326218"
"North America","Grenada","2021-04-09","125459","161","1037","0.8265648538566385"
"North America","Grenada","2021-03-15","125459","182","182","0.14506731282729815"
"North America","Grenada","2021-04-23","125459","694","876","0.6982360771247977"
"North America","Guatemala","2021-04-18","17843914","1","7304181","40.93373796802652"
"North America","Guatemala","2021-04-17","17843914","54","7304180","40.933732363874874"
"North America","Guatemala","2021-03-21","17843914","414","7242925","40.590450054847835"
"North America","Guatemala","2021-05-02","17843914","428","7450788","41.75534582827512"
"North America","Guatemala","2021-05-01","17843914","434","7343988","41.1568224325672"
"North America","Guatemala","2021-04-11","17843914","480","7285871","40.83112595140281"
"North America","Guatemala","2021-03-28","17843914","671","7267931","40.73058747088783"
"North America","Guatemala","2021-04-30","17843914","724","7320349","41.0243458918262"
"North America","Guatemala","2021-05-03","17843914","795","7612867","42.663661122778336"
"North America","Guatemala","2021-06-05","17843914","810","8073800","45.2467995530577"
"North America","Guatemala","2021-05-23","17843914","830","7480009","41.91910474349966"
"North America","Guatemala","2022-12-16","17843914","911","5584959","31.298957168253555"
"North America","Guatemala","2021-04-28","17843914","920","7316123","41.00066274697356"
"North America","Guatemala","2022-01-01","17843914","1102","1102","0.006175775113016124"
"North America","Guatemala","2021-04-19","17843914","1118","7305299","40.94000340956586"
"North America","Guatemala","2021-04-27","17843914","1238","7315203","40.99550692745997"
"North America","Guatemala","2021-06-06","17843914","1268","8075068","45.25390561734382"
"North America","Guatemala","2021-04-10","17843914","1294","7285391","40.82843595861312"
"North America","Guatemala","2021-04-22","17843914","1328","7312132","40.97829657775755"
"North America","Guatemala","2021-07-04","17843914","1449","9175737","51.42222160452018"
"North America","Guatemala","2021-04-20","17843914","1452","7309064","40.96110304051006"
"North America","Guatemala","2021-03-27","17843914","1683","7267260","40.7268270851339"
"North America","Guatemala","2021-05-22","17843914","1693","7479179","41.91445329763414"
"North America","Guatemala","2021-04-04","17843914","1710","7322059","41.033928991139504"
"North America","Guatemala","2021-12-25","17843914","1710","5995691","33.60076158179198"
"North America","Guatemala","2021-04-21","17843914","1740","7310804","40.97085426437271"
"North America","Guatemala","2021-04-29","17843914","1742","7317865","41.01042517913951"
"North America","Guatemala","2021-04-03","17843914","1760","7319625","41.02028848603507"
"North America","Guatemala","2021-04-23","17843914","1833","7313965","40.98856898772321"
"North America","Guatemala","2021-06-26","17843914","2168","8011523","44.89778980104926"
"North America","Guatemala","2021-04-01","17843914","2273","7284097","40.821184186384215"
"North America","Guatemala","2021-04-02","17843914","2313","7307612","40.95296581232122"
"North America","Guatemala","2021-06-13","17843914","2322","7737320","43.36111460747906"
"North America","Guatemala","2021-06-27","17843914","2345","8013868","44.91093153665726"
"North America","Guatemala","2021-03-13","17843914","2356","7204549","40.37538513131144"
"North America","Guatemala","2021-05-15","17843914","2409","7403483","41.49024143469869"
"North America","Guatemala","2021-03-20","17843914","2453","7242511","40.58812993606672"
"North America","Guatemala","2021-05-08","17843914","2623","7676564","43.02062877012297"
"North America","Guatemala","2021-06-28","17843914","2827","8016695","44.92677447335826"
"North America","Guatemala","2021-12-31","17843914","2898","6223161","34.875537956526806"
"North America","Guatemala","2021-05-16","17843914","3059","7406542","41.50738453458137"
"North America","Guatemala","2021-06-12","17843914","3074","7734998","43.34810176735889"
"North America","Guatemala","2021-12-24","17843914","3078","5993981","33.59117848247868"
"North America","Guatemala","2021-05-30","17843914","3125","7615992","42.6811740966696"
"North America","Guatemala","2021-03-22","17843914","3139","7246064","40.60804148686213"
"North America","Guatemala","2021-06-19","17843914","3169","7879030","44.15527893712108"
"North America","Guatemala","2021-04-16","17843914","3189","7304126","40.933429739686034"
"North America","Guatemala","2021-03-26","17843914","3224","7265577","40.71739529791502"
"North America","Guatemala","2021-03-31","17843914","3246","7281824","40.80844594969467"
"North America","Guatemala","2021-04-14","17843914","3284","7297279","40.89505811337131"
"North America","Guatemala","2021-03-14","17843914","3327","7207876","40.39403014383504"
"North America","Guatemala","2021-04-05","17843914","3337","7325396","41.05263004517955"
"North America","Guatemala","2021-05-04","17843914","3612","7645715","42.847746296020034"
"North America","Guatemala","2021-04-15","17843914","3658","7300937","40.91555810008948"
"North America","Guatemala","2021-04-06","17843914","3915","7329311","41.074570298870526"
"North America","Guatemala","2021-04-12","17843914","3998","7289869","40.853531349680345"
"North America","Guatemala","2021-04-13","17843914","4126","7293995","40.876654079368464"
"North America","Guatemala","2022-01-02","17843914","4155","968491","5.427570431016424"
"North America","Guatemala","2021-04-07","17843914","4472","7333783","41.09963206502788"
"North America","Guatemala","2021-06-20","17843914","4524","7904586","44.298498636565945"
"North America","Guatemala","2021-03-29","17843914","4648","7272579","40.75663556773475"
"North America","Guatemala","2021-04-08","17843914","4666","7338449","41.125781036604415"
